name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,2,Dolu Lake surroundings,silchar,clinics,results_clinics_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
K-LOVE,"Duliajan-Dibrugarh Rd, Duliajan, Bordubi No.1, Assam 786692",069019 78440,,"9886+98 Duliajan, Assam",27.3603892,95.3227582,2,Duliajan,dibrugarh,clinics,results_clinics_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
OIL INDIA HOSPITAL DULIAJAN,"985F+MF Oil India Limited, Duliajan Oil Town, Duliajan, Assam 786602",0374 280 8522,,985F+MF,27.3590638,95.3235117,3,Duliajan,dibrugarh,clinics,results_clinics_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Duliajan Homoeo Clinic,"Sonapur, Station Road, Duliajan, Assam 786602",070026 44029,,"9857+6G Duliajan, Assam",27.367223,95.306538,6,Duliajan,dibrugarh,clinics,results_clinics_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Duliajan Homoeo Clinic,"Sonapur, Station Road, Duliajan, Assam 786602",070026 44029,,"9857+6G Duliajan, Assam",27.367223,95.306538,7,Duliajan,dibrugarh,clinics,results_clinics_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,3,Gandhibag Park area,silchar,clinics,results_clinics_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Liver Care Clinic & Diagnostic centre,"Meherpur, Birbal Bazar, Silchar, Assam 788015",,,"QQRV+28 Silchar, Assam",24.7900403,92.7933525,5,Gandhibag Park area,silchar,clinics,results_clinics_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
City health Care,"Trunk Road, adjacent Cachar College, Tarapur, Silchar, Assam 788001",099571 45220,cityhealthcare.in,"RQJX+MW Silchar, Assam",24.81715180506508,92.78464575921272,6,Gandhibag Park area,silchar,clinics,results_clinics_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Apollo Clinic,"A.T Road, near Axis Bank, Haibargaon, Nagaon, Assam 782001",092879 97300,apolloclinicguwahati.co.in,"8MXF+WH Nagaon, Assam",26.3571901,92.6754505,1,Haibargaon,nagaon,clinics,results_clinics_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Breathe Wellness Centre,"SAMADAR PATTY, Haibargaon, Nagaon, Assam 782001",,,"8MXH+PW Nagaon, Assam",26.3514459,92.6750092,2,Haibargaon,nagaon,clinics,results_clinics_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
"Life Care Medical,Haibargaon","9M5M+C4R, Haibargaon, Nagaon, Assam 782001",099572 40437,facebook.com,9M5M+C4R,26.3514459,92.6750092,5,Haibargaon,nagaon,clinics,results_clinics_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Dr Palash Boruah PT,"MD Rd, Haibargaon, Nagaon, Assam 782001",091011 53986,linkedin.com,"9M4M+CG Nagaon, Assam",26.3514459,92.6750092,8,Haibargaon,nagaon,clinics,results_clinics_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Liver Care Clinic & Diagnostic centre,"Meherpur, Birbal Bazar, Silchar, Assam 788015",,,"QQRV+28 Silchar, Assam",24.7900403,92.7933525,7,Janiganj Bazaar,silchar,clinics,results_clinics_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,8,Janiganj Bazaar,silchar,clinics,results_clinics_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Apollo Clinic,"A.T Road, near Axis Bank, Haibargaon, Nagaon, Assam 782001",092879 97300,apolloclinicguwahati.co.in,"8MXF+WH Nagaon, Assam",26.3571901,92.6754505,2,Kaliabor,nagaon,clinics,results_clinics_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Breathe Wellness Centre,"SAMADAR PATTY, Haibargaon, Nagaon, Assam 782001",,,"8MXH+PW Nagaon, Assam",26.3514459,92.6750092,3,Kaliabor,nagaon,clinics,results_clinics_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
APOLLO MULTISPECIALITY TELE CLINIC AND DIAGNOSTICS NAGAON,"A. T. Road, Marwaripatty, Christianpatty, Nagaon, Assam 782001",088224 83348,apollodiagnostics.in,"9M3P+4W Nagaon, Assam",26.3507875,92.68461767315618,7,Kaliabor,nagaon,clinics,results_clinics_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Kampur Physiotherapy Doctor - Paramarsha Nagaon,"P.O, Kampur Town, NAGAON, Assam 782426",,facebook.com,"5M76+CP Kampur Town, Assam",26.1884887,92.7369903,6,Kampur,nagaon,clinics,results_clinics_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Liver Care Clinic & Diagnostic centre,"Meherpur, Birbal Bazar, Silchar, Assam 788015",,,"QQRV+28 Silchar, Assam",24.7900403,92.7933525,4,Khaspur,silchar,clinics,results_clinics_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,6,Khaspur,silchar,clinics,results_clinics_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
PATIENT CARE CENTRE (Dr Lal PathLabs,"NAHARKATIA, DIGHALAPATHER, Assam 786610",084148 94747,,"78GH+MQ Lengerijan Chah Bagicha, Assam",27.286295,95.3258308,5,Naharkatia,dibrugarh,clinics,results_clinics_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
AAROGYA HOME NURSING CARE,"Naharkatia, Assam 786610",078968 18835,,"78RC+8Q Naharkatia, Assam",27.286295,95.3258308,7,Naharkatia,dibrugarh,clinics,results_clinics_Naharkatia_Dibrugarh.json,,,,,,,"Naharkatia, Naharkatiya, Dibrugarh, Assam, 786610, India",219977775.0,
NIRNAY CLINIC & DIAGNOSTICS,"Roha, Garmari, Assam 782103",087230 12333,nirnaylifecare.in,"6GHC+52 Roha, Assam",26.2225777,92.5152684,2,Raha,nagaon,clinics,results_clinics_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
"Supplementary Health Centre, Raha","Raha, Nagaon, Assam 782103, 782103",,,"6GH9+29 Roha, Assam",26.2006913,92.51459232718932,5,Raha,nagaon,clinics,results_clinics_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Apollo Clinic,"A.T Road, near Axis Bank, Haibargaon, Nagaon, Assam 782001",092879 97300,apolloclinicguwahati.co.in,"8MXF+WH Nagaon, Assam",26.3571901,92.6754505,2,Rupohihat,nagaon,clinics,results_clinics_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Dr Palash Boruah PT,"MD Rd, Haibargaon, Nagaon, Assam 782001",091011 53986,linkedin.com,"9M4M+CG Nagaon, Assam",26.3514459,92.6750092,3,Rupohihat,nagaon,clinics,results_clinics_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Breathe Wellness Centre,"SAMADAR PATTY, Haibargaon, Nagaon, Assam 782001",,,"8MXH+PW Nagaon, Assam",26.3514459,92.6750092,5,Rupohihat,nagaon,clinics,results_clinics_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Doctor's Clinic,"Telia pani gaon, Assam 782003",060002 53265,,"9M8W+62 Nagaon, Assam",26.2329777,92.520881,6,Rupohihat,nagaon,clinics,results_clinics_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
APOLLO MULTISPECIALITY TELE CLINIC AND DIAGNOSTICS NAGAON,"A. T. Road, Marwaripatty, Christianpatty, Nagaon, Assam 782001",088224 83348,apollodiagnostics.in,"9M3P+4W Nagaon, Assam",26.3507875,92.68461767315618,8,Rupohihat,nagaon,clinics,results_clinics_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Cattle Clinic,"Samaguri, Assam 782140",,,"CR8R+GJ Samaguri, Assam",26.4189384,92.8446824,2,Samaguri,nagaon,clinics,results_clinics_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0,
Mamoni Medical Store,"Samaguri, Assam 782140",098641 72797,,"CR7V+XM Samaguri, Assam",26.4189384,92.8446824,8,Samaguri,nagaon,clinics,results_clinics_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0,
Silchar Liver Care Clinic & Diagnostic centre,"Meherpur, Birbal Bazar, Silchar, Assam 788015",,,"QQRV+28 Silchar, Assam",24.7900403,92.7933525,4,Srikona Bara Bazaar,silchar,clinics,results_clinics_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
City health Care,"Trunk Road, adjacent Cachar College, Tarapur, Silchar, Assam 788001",099571 45220,cityhealthcare.in,"RQJX+MW Silchar, Assam",24.81715180506508,92.78464575921272,5,Srikona Bara Bazaar,silchar,clinics,results_clinics_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,6,Srikona Bara Bazaar,silchar,clinics,results_clinics_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
City health Care,"Trunk Road, adjacent Cachar College, Tarapur, Silchar, Assam 788001",099571 45220,cityhealthcare.in,"RQJX+MW Silchar, Assam",24.81715180506508,92.78464575921272,1,Tarapur,silchar,clinics,results_clinics_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
GOODHEALTH CENTRE,"Itkhola Rd, Tarapur, Silchar, Assam 788001",03842 262 285,,"RRJ2+R2 Silchar, Assam",24.833918976147555,92.80075052422816,2,Tarapur,silchar,clinics,results_clinics_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Urban Primary Health Centre (Urban PHC),"Tarapur, Silchar, Assam 788001",,,"RQJV+JJ Silchar, Assam",24.830302,92.7875689,7,Tarapur,silchar,clinics,results_clinics_Tarapur_Silchar.json,,,,,,,"Bhasha Shahid, Tarapur, Silchar, Cachar, Assam, 788014, India",224184690.0,
Dr. Dilip Ghosal Clinic,"Latasil, Uzan Bazar, Guwahati, Assam 781001",,,"5QV3+62 Guwahati, Assam",26.1823701,91.7501234,2,Uzan Bazaar,guwahati,clinics,results_clinics_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Psychiatric Clinic,"Upper Stand, Road, Latasil, Uzan Bazar, Guwahati, Assam 781001",,,"5QR2+RW Guwahati, Assam",26.19187435,91.7556458,4,Uzan Bazaar,guwahati,clinics,results_clinics_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Care n Cure with Homoeopathy,"Bhuban Rd, Latasil, Uzan Bazar, Guwahati, Assam 781001",093951 20866,,"5QR4+R5 Guwahati, Assam",26.19187435,91.7556458,5,Uzan Bazaar,guwahati,clinics,results_clinics_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Thyrocare Aarogyam Center,"Zoo Rd, Zoo Road Tiniali, Medicos, Guwahati, Assam 781024",,shorturl.at,"5QFG+MJ Guwahati, Assam",26.1753871,91.7774522,4,Zoo Road,guwahati,clinics,results_clinics_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Dr. Pran Pratim Saikia MD,"Medicos, Zoo Road, RG Baruah Rd, opp. KFC, Zoo Road Tiniali, Assam 781024",070026 46881,aarogyamcenter.com,"5QFG+MJ Zoo Road Tiniali, Guwahati, Assam",26.17769011065146,91.77581460610313,8,Zoo Road,guwahati,clinics,results_clinics_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Ambicapatty,silchar,club,results_club_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Ambicapatty,silchar,club,results_club_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,3,Ambicapatty,silchar,club,results_club_Ambicapatty_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
The Millennium BAR,"Park Rd, Ambicapatty, Silchar, Assam 788003",070990 93385,borailviewregency.com,"RQGW+CR Silchar, Assam",24.819358,92.795703,5,Ambicapatty,silchar,club,results_club_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Rotary Club Of Silchar,"RQJV+827, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788003",,,RQJV+827,24.819358,92.795703,7,Ambicapatty,silchar,club,results_club_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,2,Badarpur,silchar,club,results_club_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,3,Badarpur,silchar,club,results_club_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8298351,92.8003134,6,Badarpur,silchar,club,results_club_Badarpur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222671661.0,
JAJABOR CLUB SENCHOWA,"1 No Railgate, Senchowa, Assam 782002",,facebook.com,"8MG5+45 Senchowa, Assam",26.158848664627,91.7848203670807,3,Bordowa,nagaon,club,results_club_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,5,Bordowa,nagaon,club,results_club_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,7,Bordowa,nagaon,club,results_club_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Comedy riky,"Nagaon, Gayan Gaon, Assam 782003",,,"FCCV+W6 Gayan Gaon, Assam",26.2051641,92.5417275,6,Dhing,nagaon,club,results_club_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,7,Dhing,nagaon,club,results_club_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Dolu Lake surroundings,silchar,club,results_club_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Dolu Lake surroundings,silchar,club,results_club_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8298351,92.8003134,4,Dolu Lake surroundings,silchar,club,results_club_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222671661.0,
Rotary Club Of Silchar,"RQJV+827, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788003",,,RQJV+827,24.819358,92.795703,6,Dolu Lake surroundings,silchar,club,results_club_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Trunk Road Youth Quire Club,"RQJX+J27, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788001",,,RQJX+J27,24.818067712481383,92.79502503664992,8,Dolu Lake surroundings,silchar,club,results_club_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Gandhibag Park area,silchar,club,results_club_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Gandhibag Park area,silchar,club,results_club_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,3,Gandhibag Park area,silchar,club,results_club_Gandhibag_Park_area_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223620616.0,
The Millennium BAR,"Park Rd, Ambicapatty, Silchar, Assam 788003",070990 93385,borailviewregency.com,"RQGW+CR Silchar, Assam",24.819358,92.795703,5,Gandhibag Park area,silchar,club,results_club_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,4,Haibargaon,nagaon,club,results_club_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,6,Haibargaon,nagaon,club,results_club_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Janiganj Bazaar,silchar,club,results_club_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Janiganj Bazaar,silchar,club,results_club_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
The Millennium BAR,"Park Rd, Ambicapatty, Silchar, Assam 788003",070990 93385,borailviewregency.com,"RQGW+CR Silchar, Assam",24.819358,92.795703,5,Janiganj Bazaar,silchar,club,results_club_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,6,Janiganj Bazaar,silchar,club,results_club_Janiganj_Bazaar_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223620616.0,
JAJABOR CLUB SENCHOWA,"1 No Railgate, Senchowa, Assam 782002",,facebook.com,"8MG5+45 Senchowa, Assam",26.158848664627,91.7848203670807,3,Kaliabor,nagaon,club,results_club_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,6,Kaliabor,nagaon,club,results_club_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,8,Kaliabor,nagaon,club,results_club_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
JAJABOR CLUB SENCHOWA,"1 No Railgate, Senchowa, Assam 782002",,facebook.com,"8MG5+45 Senchowa, Assam",26.158848664627,91.7848203670807,3,Kampur,nagaon,club,results_club_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Khaspur,silchar,club,results_club_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Khaspur,silchar,club,results_club_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,3,Khaspur,silchar,club,results_club_Khaspur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,4,Raha,nagaon,club,results_club_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,6,Raha,nagaon,club,results_club_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
JAJABOR CLUB SENCHOWA,"1 No Railgate, Senchowa, Assam 782002",,facebook.com,"8MG5+45 Senchowa, Assam",26.158848664627,91.7848203670807,7,Raha,nagaon,club,results_club_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Netaji Sangha,"Chokitup, Chakitup, Nagaon, Assam 782001",,,"8MPQ+QQ Nagaon, Assam",26.3363034,92.6867076,6,Rupohihat,nagaon,club,results_club_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,8,Rupohihat,nagaon,club,results_club_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Green Land Restaurant Cum Wine Bar,"Old A, T Road 37, Dimoruguri, Nagaon, Assam 782003",086386 46462,,"8PW8+PV Nagaon, Assam",26.3507875,92.68461767315618,4,Samaguri,nagaon,club,results_club_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
JAJABOR CLUB SENCHOWA,"1 No Railgate, Senchowa, Assam 782002",,facebook.com,"8MG5+45 Senchowa, Assam",26.158848664627,91.7848203670807,5,Samaguri,nagaon,club,results_club_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Srikona Bara Bazaar,silchar,club,results_club_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Srikona Bara Bazaar,silchar,club,results_club_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
The Millennium BAR,"Park Rd, Ambicapatty, Silchar, Assam 788003",070990 93385,borailviewregency.com,"RQGW+CR Silchar, Assam",24.819358,92.795703,4,Srikona Bara Bazaar,silchar,club,results_club_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,5,Srikona Bara Bazaar,silchar,club,results_club_Srikona_Bara_Bazaar_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223620616.0,
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,6,Srikona Bara Bazaar,silchar,club,results_club_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
TOWN CLUB SILCHAR,"RQHW+V68, Circuit House Road, Tarapur, Silchar, Assam 788001",,,RQHW+V68,24.828376837378645,92.7976887535503,1,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
India Club,"RQHR+PXP, Tarapur, Silchar, Assam 788003",,,RQHR+PXP,24.819358,92.795703,2,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Cachar Club,"NH 54, Club Rd, Tarapur, Silchar, Assam 788001",099575 63903,hotelcacharclub.com,"RRH2+R2 Silchar, Assam",24.8297232,92.8002807,3,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
Rotary Club Of Silchar,"RQJV+827, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788003",,,RQJV+827,24.819358,92.795703,5,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,6,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Trunk Road Youth Quire Club,"RQJX+J27, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788001",,,RQJX+J27,24.818067712481383,92.79502503664992,8,Tarapur,silchar,club,results_club_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
