name,address,phone,website,plus_code,photon_source,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id
Icon Academy,,0361 245 6472,iconacademy.net.in,"5QHF+RF Guwahati, Assam",,26.1807275,91.7730882,3,Chandmari,guwahati,colleges,results_colleges_Chandmari_Guwahati.json,,,,,,,"Rajgarh Byelane 2, Gandh Basti, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223107588.0
Assam Engineering Institute,,098640 14248,aei.ac.in,"5QPG+C9 Guwahati, Assam",photon.komoot.io,26.17384860417195,91.77047565131988,5,Chandmari,guwahati,colleges,results_colleges_Chandmari_Guwahati.json,,,,,,,,
St. Xaviers College,,,,"5QHF+5H Guwahati, Assam",,26.1807275,91.7730882,8,Chandmari,guwahati,colleges,results_colleges_Chandmari_Guwahati.json,,,,,,,"Rajgarh Byelane 2, Gandh Basti, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223107588.0
Nagaon G.N.D.G Commerce college,,03672 255 044,ngndgccollege.edu.in,9P34+4QH,photon.komoot.io,26.3542443,92.6970396,1,Dhing,nagaon,colleges,results_colleges_Dhing_Nagaon.json,,,,,,,,
"President Office, Dhing College Students' Union",,,facebook.com,"FF4P+RQ Dhing, Assam",photon.komoot.io,26.4582273,92.4819173,2,Dhing,nagaon,colleges,results_colleges_Dhing_Nagaon.json,,,,,,,,
"College of Education, Nagaon",,03672 232 136,collegeofeducation.co.in,9M3W+5C3,photon.komoot.io,26.3542443,92.6970396,7,Dhing,nagaon,colleges,results_colleges_Dhing_Nagaon.json,,,,,,,,
Cotton University,,0361 273 3530,cottonuniversity.ac.in,"5PPW+XM Guwahati, Assam",,26.182565,91.7405855,2,Fancy Bazaar,guwahati,colleges,results_colleges_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0
Assam down town University,,098641 37777,adtu.in,"6V26+PH Panikhaiti, Assam",photon.komoot.io,26.1372512,91.801698,4,Fancy Bazaar,guwahati,colleges,results_colleges_Fancy_Bazaar_Guwahati.json,,,,,,,,
K.C. Das Commerce College,,0361 273 3369,kcdccollege.ac.in,"5PFR+HP Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,8,Fancy Bazaar,guwahati,colleges,results_colleges_Fancy_Bazaar_Guwahati.json,,,,,,,,
Ramanujan Senior Secondary School,,094351 62455,ramanujanjuniorcollege.com,"9M4P+5G Nagaon, Assam",photon.komoot.io,26.360184,92.690182,7,Haibargaon,nagaon,colleges,results_colleges_Haibargaon_Nagaon.json,,,,,,,,
"Optimistic College, Guwahati",,088760 48770,,"4QP7+2J Guwahati, Assam",photon.komoot.io,26.1352698,91.7655542,6,Hatigaon,guwahati,colleges,results_colleges_Hatigaon_Guwahati.json,,,,,,,,
Tinsukia College,,094357 36364,tinsukiacollege.in,"F9X7+4P Tinsukia, Assam",photon.komoot.io,27.470808,95.3365782,2,Naharkatia,dibrugarh,colleges,results_colleges_Naharkatia_Dibrugarh.json,,,,,,,,
Cotton University Main Gate,,,,5PQW+3H5,photon.komoot.io,26.18494788395747,91.7408190981376,5,Pan Bazaar,guwahati,colleges,results_colleges_Pan_Bazaar_Guwahati.json,,,,,,,,
CEC PANBAZAR,,084868 90568,,5PPV+G6M,photon.komoot.io,26.187119793621445,91.74259763480111,8,Pan Bazaar,guwahati,colleges,results_colleges_Pan_Bazaar_Guwahati.json,,,,,,,,
Assam Administrative Staff College,,0361 236 2372,aasc.assam.gov.in,4RC7+G5C,photon.komoot.io,26.11700765,91.81546080878026,5,Six Mile,guwahati,colleges,results_colleges_Six_Mile_Guwahati.json,,,,,,,,
NERIM Commerce College,,098647 50000,nerimindia.org,"4RC4+GC Guwahati, Assam",photon.komoot.io,26.1190281,91.8112074,6,Six Mile,guwahati,colleges,results_colleges_Six_Mile_Guwahati.json,,,,,,,,
S.B. Deorah College,,0361 252 3172,sbdeorahcollege.org.in,5Q97+JQC,photon.komoot.io,26.1694317,91.7638691,2,Ulubari,guwahati,colleges,results_colleges_Ulubari_Guwahati.json,,,,,,,,
"Assam Institute of Mass Communication and Media Research, Uzan Bazar",,088760 64855,,"5QR4+26 Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,3,Uzan Bazaar,guwahati,colleges,results_colleges_Uzan_Bazaar_Guwahati.json,,,,,,,,
Kamrup College Of Vocational Training,,098540 19269,kcvtghy.com,"5QP4+7V Guwahati, Assam",,26.1849139,91.756824,4,Uzan Bazaar,guwahati,colleges,results_colleges_Uzan_Bazaar_Guwahati.json,,,,,,,"Guwahati Club, Guwahati, Kamrup Metropolitan, Assam, 781015, India",222534890.0
Guwahati College,,082550 49827,,"5QPQ+9C Guwahati, Assam",photon.komoot.io,26.1852211,91.7886629,8,Uzan Bazaar,guwahati,colleges,results_colleges_Uzan_Bazaar_Guwahati.json,,,,,,,,
Sukafa Bhawan,,,,"4RG4+58 Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,1,centers Beltola,guwahati,community,results_community_centers_Beltola_Guwahati.json,,,,,,,,
Priya Palace Community Center,,098540 50566,,"5QC6+8J Guwahati, Assam",photon.komoot.io,26.17440009544765,91.76759398921246,4,centers Chandmari,guwahati,community,results_community_centers_Chandmari_Guwahati.json,,,,,,,,
Dhing Athgaon Majalia School Playground,,,,"FFCF+5P Dhing, Assam",,26.4582273,92.4819173,3,centers Dhing,nagaon,community,results_community_centers_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223403382.0
DHING ADHAR CENTER,,091010 09416,,"FF3P+MF Dhing, Assam",,26.4582273,92.4819173,4,centers Dhing,nagaon,community,results_community_centers_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223403382.0
Dhing Karate-Do Academy,,,,"FF5M+GV Dhing, Assam",,26.4582273,92.4819173,8,centers Dhing,nagaon,community,results_community_centers_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223403382.0
Bihutoli,,,,"984H+JC Duliajan Oil Town, Duliajan, Assam",photon.komoot.io,27.3559134,95.3192307,5,centers Duliajan,dibrugarh,community,results_community_centers_Duliajan_Dibrugarh.json,,,,,,,,
"Maheswari Bhawan, Guwahati",,,,"5PCR+WF Guwahati, Assam",photon.komoot.io,26.1805978,91.753943,3,centers Fancy Bazaar,guwahati,community,results_community_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
ATMAARA,,,,"5PJQ+V4 Guwahati, Assam",photon.komoot.io,26.1799322,91.7362163,4,centers Fancy Bazaar,guwahati,community,results_community_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
Priscilla Centre,,094355 59108,,"5PMR+Q5 Guwahati, Assam",,26.1822646,91.7405786,5,centers Fancy Bazaar,guwahati,community,results_community_centers_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223113022.0
Milan Mandir,,,,"RRJ3+JJ Silchar, Assam",photon.komoot.io,24.81836696610793,92.7958954362388,3,centers Gandhibag Park area,silchar,community,results_community_centers_Gandhibag_Park_area_Silchar.json,,,,,,,,
Ananda Parishad,,,,RQHR+JF4,photon.komoot.io,24.819358,92.795703,4,centers Gandhibag Park area,silchar,community,results_community_centers_Gandhibag_Park_area_Silchar.json,,,,,,,,
Kunjalata Community Hall,,0361 252 9641,,"5Q5F+XQ Guwahati, Assam",photon.komoot.io,26.15851691176785,91.76227454005571,1,centers Ganeshguri,guwahati,community,results_community_centers_Ganeshguri_Guwahati.json,,,,,,,,
KAILASHPUR DEVELOPMENT COMMITTEE,,,,4QXH+HCM,photon.komoot.io,26.154512,91.7700322,3,centers Ganeshguri,guwahati,community,results_community_centers_Ganeshguri_Guwahati.json,,,,,,,,
Binapani Natya Mandir,,,,"9M3J+39 Nagaon, Assam",,26.3514459,92.6750092,1,centers Haibargaon,nagaon,community,results_community_centers_Haibargaon_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",222023230.0
CIRC Digital Hub,,,circnagaon.wuaze.com,"9M5P+FH Nagaon, Assam",photon.komoot.io,26.3571901,92.6754505,5,centers Haibargaon,nagaon,community,results_community_centers_Haibargaon_Nagaon.json,,,,,,,,
M&N Enterprises,,,,4QMM+HQ2,photon.komoot.io,26.13380853816752,91.78220696676875,4,centers Hatigaon,guwahati,community,results_community_centers_Hatigaon_Guwahati.json,,,,,,,,
Nagaon puhar foundation,,086384 65463,,"8MQ8+69 Khutikatia, Assam",photon.komoot.io,26.3386126,92.6664406,8,centers Kampur,nagaon,community,results_community_centers_Kampur_Nagaon.json,,,,,,,,
Solapara road,,,,5QJ4+252,photon.komoot.io,26.1794742,91.7525068,4,centers Paltan Bazaar,guwahati,community,results_community_centers_Paltan_Bazaar_Guwahati.json,,,,,,,,
"Panbazar, Guwahati",,,,5PPW+965,photon.komoot.io,26.1823701,91.7501234,2,centers Pan Bazaar,guwahati,community,results_community_centers_Pan_Bazaar_Guwahati.json,,,,,,,,
Herbalife nutrition center,,,,"CR8V+M9 Samaguri, Assam",photon.komoot.io,26.2339864,92.527442,8,centers Samaguri,nagaon,community,results_community_centers_Samaguri_Nagaon.json,,,,,,,,
The Art Of Living Six Mile Centre,,080113 47916,artofliving.org,"4RM6+78 Guwahati, Assam",photon.komoot.io,26.1355999,91.8084328,4,centers Six Mile,guwahati,community,results_community_centers_Six_Mile_Guwahati.json,,,,,,,,
Biditrisha Education Hub,,097073 11094,,"RPQ8+MQ Srikona, Assam",photon.komoot.io,24.8388178,92.717456,4,centers Srikona Bara Bazaar,silchar,community,results_community_centers_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,
Satindra Mohan Dev Stadium,,,,RQHX+WG4,photon.komoot.io,24.8283093,92.7873196,6,centers Tarapur,silchar,community,results_community_centers_Tarapur_Silchar.json,,,,,,,,
FLEX ZONE FITNESS,,076639 87754,,"RQHF+PG Silchar, Assam",photon.komoot.io,24.828197733067974,92.77405638020213,8,centers Tarapur,silchar,community,results_community_centers_Tarapur_Silchar.json,,,,,,,,
U.P bhawan guwahati chabipul,,,,5PFW+9M5,photon.komoot.io,26.1702255,91.751208,3,centers Ulubari,guwahati,community,results_community_centers_Ulubari_Guwahati.json,,,,,,,,
Gandhi Bhawan,,,,"RQGX+J4 Silchar, Assam",photon.komoot.io,24.8270921,92.798397,6,centers Ambicapatty,silchar,convention,results_convention_centers_Ambicapatty_Silchar.json,,,,,,,,
Swagat Banquet,,,,"RRVM+9H Silchar, Assam",photon.komoot.io,28.0997779,81.6661325,3,centers Badarpur,silchar,convention,results_convention_centers_Badarpur_Silchar.json,,,,,,,,
Celebration Banquet Hall,,094350 71632,,RQHV+R4C,photon.komoot.io,24.8283093,92.7873196,6,centers Badarpur,silchar,convention,results_convention_centers_Badarpur_Silchar.json,,,,,,,,
MOHIOPARNA,,,,"4Q9F+MQ Guwahati, Assam",photon.komoot.io,26.120647530890373,91.77640230157616,6,centers Beltola,guwahati,convention,results_convention_centers_Beltola_Guwahati.json,,,,,,,,
Hotel Raj Palace,,0373 232 4933,,"FWM2+G7 Dibrugarh, Assam",photon.komoot.io,27.4854679,95.0170764,1,centers Duliajan,dibrugarh,convention,results_convention_centers_Duliajan_Dibrugarh.json,,,,,,,,
Terapanth Dharamsthal (Bhawan),,099456 00701,,"5PHR+Q3 Guwahati, Assam",,26.1822646,91.7405786,1,centers Fancy Bazaar,guwahati,convention,results_convention_centers_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223113022.0
CBCNEI Conference Centre,,069013 11212,cbcnei.org,"5PMQ+QV Guwahati, Assam",photon.komoot.io,26.1835411,91.7403536,2,centers Fancy Bazaar,guwahati,convention,results_convention_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
Pragjyoti ITA Centre for Performing Arts,,0361 263 1139,,"5PHM+GW Guwahati, Assam",photon.komoot.io,26.1755052,91.734023,5,centers Fancy Bazaar,guwahati,convention,results_convention_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
Rambha Madhav Amravati Marriage Hall,,087218 43020,rambhama.rf.gd,"4QMP+3P Guwahati, Assam",,26.1764006,91.7569564,4,centers Hatigaon,guwahati,convention,results_convention_centers_Hatigaon_Guwahati.json,,,,,,,"Hatigaon sijubari Mazar, B. Baruah Road, Islumpur, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",399742649.0
Aashi Apsara Luxury Wedding & Event Destination,,,,"5QH3+3Q Guwahati, Assam",photon.komoot.io,26.1772201,91.7543947,2,centers Paltan Bazaar,guwahati,convention,results_convention_centers_Paltan_Bazaar_Guwahati.json,,,,,,,,
AMSA Conference Hall,,,,5PPR+J5F,photon.komoot.io,26.1823701,91.7501234,3,centers Pan Bazaar,guwahati,convention,results_convention_centers_Pan_Bazaar_Guwahati.json,,,,,,,,
Ashirbad Function Hall,,0361 233 2883,,"4RM4+G5 Guwahati, Assam",photon.komoot.io,26.14725255,91.81362718240864,5,centers Six Mile,guwahati,convention,results_convention_centers_Six_Mile_Guwahati.json,,,,,,,,
Asian Palace Marriage Hall,,,,"5Q98+F5 Guwahati, Assam",photon.komoot.io,26.17207581593776,91.76620246177922,5,centers Ulubari,guwahati,convention,results_convention_centers_Ulubari_Guwahati.json,,,,,,,,
Silchar Court,,03842 233 860,cacharjudiciary.gov.in,"RRJ3+26 Silchar, Assam",,24.8296826,92.802086,1,complexes Ambicapatty,silchar,court,results_court_complexes_Ambicapatty_Silchar.json,,,,,,,"Court Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222090473.0
"Chief Judicial Magistrate, Silchar",,,,RRH2+WWH,photon.komoot.io,24.8283093,92.7873196,2,complexes Ambicapatty,silchar,court,results_court_complexes_Ambicapatty_Silchar.json,,,,,,,,
District And Sessions Judge Residential Quarter,,,,RQJW+J6C,photon.komoot.io,24.8283093,92.7873196,3,complexes Badarpur,silchar,court,results_court_complexes_Badarpur_Silchar.json,,,,,,,,
Family Court Guwahati,,,,5QC4+Q78,photon.komoot.io,26.175003,91.7576927,2,complexes Beltola,guwahati,court,results_court_complexes_Beltola_Guwahati.json,,,,,,,,
Chief Judicial Magistrate Court Kamrup (M),,0361 254 0110,,5PQW+QC2,photon.komoot.io,26.1806191,91.7510559,5,complexes Beltola,guwahati,court,results_court_complexes_Beltola_Guwahati.json,,,,,,,,
Foreigners tribunal,,,,5QM5+F26,photon.komoot.io,26.1849139,91.756824,8,complexes Chandmari,guwahati,court,results_court_complexes_Chandmari_Guwahati.json,,,,,,,,
"Judicial Magistrate court, (Kamrup) Guwahati, Smt. Sankrita Khanikar",,,,5PQW+5HW,photon.komoot.io,26.18749495,91.74397664985524,4,complexes Fancy Bazaar,guwahati,court,results_court_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,,
District Legal Services Authority,,,,RRH3+Q62,photon.komoot.io,24.8283093,92.7873196,5,complexes Gandhibag Park area,silchar,court,results_court_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,
DSA badminton indoor stadium,,,,RQHX+H6W,photon.komoot.io,24.8283093,92.7873196,7,complexes Gandhibag Park area,silchar,court,results_court_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,
City Centre West Entrance,,,,5Q3J+J8J,photon.komoot.io,26.1535209,91.7841006,3,complexes Ganeshguri,guwahati,court,results_court_complexes_Ganeshguri_Guwahati.json,,,,,,,,
ARCHON Court,,,,4QPQ+889,photon.komoot.io,26.130035650000003,91.79217244271844,3,complexes Hatigaon,guwahati,court,results_court_complexes_Hatigaon_Guwahati.json,,,,,,,,
Uttarayan Ville,,,uttarayangroup.com,4QR8+J8C,photon.komoot.io,26.154512,91.7700322,6,complexes Kahilipara,guwahati,court,results_court_complexes_Kahilipara_Guwahati.json,,,,,,,,
SMH Hostel Basketball Ground,,,,"5PPX+HG Guwahati, Assam",photon.komoot.io,26.18005595,91.7447249607024,6,complexes Pan Bazaar,guwahati,court,results_court_complexes_Pan_Bazaar_Guwahati.json,,,,,,,,
"Kaliram Medhi Sahitya Sanskritu Kendra, Bhagduttapur",,,,"4RG2+HC Guwahati, Assam",photon.komoot.io,26.1229512,91.7992441,2,centers Beltola,guwahati,cultural,results_cultural_centers_Beltola_Guwahati.json,,,,,,,,
"Shilpgram NEZCC, Guwahati",,070022 18621,,"4Q7J+C3 Guwahati, Assam",photon.komoot.io,26.1809666,91.7597277,4,centers Beltola,guwahati,cultural,results_cultural_centers_Beltola_Guwahati.json,,,,,,,,
Srimanta Sankaradeva Kalakshetra,,0361 233 2665,kalakshetra.assam.gov.in,"4RMC+6P Guwahati, Assam",photon.komoot.io,26.1321281,91.8394461,6,centers Beltola,guwahati,cultural,results_cultural_centers_Beltola_Guwahati.json,,,,,,,,
Manikanchan an Institute for performing arts,,097063 43514,,"4RC2+4G Guwahati, Assam",photon.komoot.io,26.1229512,91.7992441,7,centers Beltola,guwahati,cultural,results_cultural_centers_Beltola_Guwahati.json,,,,,,,,
BAPPA BASS PRODUCTION / ACADEMY,,,,"9M2J+F2 Nagaon, Assam",,26.3514459,92.6750092,7,centers Bordowa,nagaon,cultural,results_cultural_centers_Bordowa_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",222661123.0
Rashtriya Computer Literacy Drive (RCLD),,,,"9M4P+3J Nagaon, Assam",photon.komoot.io,26.360184,92.690182,8,centers Bordowa,nagaon,cultural,results_cultural_centers_Bordowa_Nagaon.json,,,,,,,,
"Physics tuition centre, Dhing,Nagaon,Assam",,088761 64675,youtu.be,"FF2J+XC Bechamari, Assam",photon.komoot.io,26.4674,92.5418691,1,centers Dhing,nagaon,cultural,results_cultural_centers_Dhing_Nagaon.json,,,,,,,,
Brahmaputra River Heritage Centre,,,brahmaputraheritage.org,5PQV+H2F,photon.komoot.io,26.1823701,91.7501234,3,centers Fancy Bazaar,guwahati,cultural,results_cultural_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
OLD DC BUNGLOW,,,,5PQV+H2W,photon.komoot.io,26.1823701,91.7501234,6,centers Fancy Bazaar,guwahati,cultural,results_cultural_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
Beenachchhandam Sangeet Mahavidyalaya,,097069 45157,bsmvsilchar.org,"RRJ2+RV Silchar, Assam",,24.830302,92.7875689,3,centers Gandhibag Park area,silchar,cultural,results_cultural_centers_Gandhibag_Park_area_Silchar.json,,,,,,,"Bhasha Shahid, Tarapur, Silchar, Cachar, Assam, 788014, India",223082978.0
"Assam Cultural Complex, Rupnagar Namghar",,,,5Q75+VJH,photon.komoot.io,26.175003,91.7576927,4,centers Ganeshguri,guwahati,cultural,results_cultural_centers_Ganeshguri_Guwahati.json,,,,,,,,
ACTiViTiEZ Dance & Fitness Studio,,088767 87820,,"9M48+83 Nagaon, Assam",photon.komoot.io,26.3561155,92.6648975,7,centers Haibargaon,nagaon,cultural,results_cultural_centers_Haibargaon_Nagaon.json,,,,,,,,
"Brahmakumaris Rajyog Centre, Hatigaon, Guwahati, Assam, India",,,,"4QMH+86 Guwahati, Assam",photon.komoot.io,26.133216884328824,91.7815147332692,2,centers Hatigaon,guwahati,cultural,results_cultural_centers_Hatigaon_Guwahati.json,,,,,,,,
Imanisha Cultural Institute Guwahati,,070022 18621,,"4Q7J+C3 Guwahati, Assam",photon.komoot.io,26.1809666,91.7597277,3,centers Hatigaon,guwahati,cultural,results_cultural_centers_Hatigaon_Guwahati.json,,,,,,,,
Class Of Culture Dance Studio,,,instagram.com,"4QFP+JM Guwahati, Assam",photon.komoot.io,26.1290433,91.7864162,4,centers Hatigaon,guwahati,cultural,results_cultural_centers_Hatigaon_Guwahati.json,,,,,,,,
Nibidita Cultural Institute (A/C),,098630 38256,facebook.com,"4PQX+R2 Guwahati, Assam",photon.komoot.io,26.1390582,91.7463514,1,centers Kahilipara,guwahati,cultural,results_cultural_centers_Kahilipara_Guwahati.json,,,,,,,,
Deori Manch,,,,4QJ2+4X2,photon.komoot.io,26.1270411,91.7488645,4,centers Kahilipara,guwahati,cultural,results_cultural_centers_Kahilipara_Guwahati.json,,,,,,,,
ASSAM PEARL CULTURE AND TRAINING CENTRE,,,,"5PPX+7C Guwahati, Assam",,26.1853572,91.7472062,3,centers Pan Bazaar,guwahati,cultural,results_cultural_centers_Pan_Bazaar_Guwahati.json,,,,,,,"pan bazar, Ananda Ram Baruah Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",389203122.0
"Hari Sabha In Panbazar, Guwahati",,098641 72814,,"5PMV+Q6 Guwahati, Assam",photon.komoot.io,26.1804599,91.7489366,8,centers Pan Bazaar,guwahati,cultural,results_cultural_centers_Pan_Bazaar_Guwahati.json,,,,,,,,
Maa Mamoni Dance Academy,,,,"6GJ9+7G Roha, Assam",photon.komoot.io,26.2308036,92.5188148,4,centers Raha,nagaon,cultural,results_cultural_centers_Raha_Nagaon.json,,,,,,,,
BRAHMAKUMARIS REGIONAL CENTER,,094350 10527,brahmakumaris.org,5Q85+6MP,photon.komoot.io,26.175003,91.7576927,5,centers Ulubari,guwahati,cultural,results_cultural_centers_Ulubari_Guwahati.json,,,,,,,,
Gandhi Mandap,,,,"5QH9+24 Guwahati, Assam",photon.komoot.io,26.175003,91.7576927,7,centers Ulubari,guwahati,cultural,results_cultural_centers_Ulubari_Guwahati.json,,,,,,,,
Guwahati Bihu Sanmilani,,,,"5QR2+6Q Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,4,centers Uzan Bazaar,guwahati,cultural,results_cultural_centers_Uzan_Bazaar_Guwahati.json,,,,,,,,
Kumar Bhaskar Natya Mandir,,,,5QR3+5QR,photon.komoot.io,26.19187435,91.7556458,8,centers Uzan Bazaar,guwahati,cultural,results_cultural_centers_Uzan_Bazaar_Guwahati.json,,,,,,,,
Silchar Driving Centre,,070021 84592,,"RQCX+68 Silchar, Assam",photon.komoot.io,24.7751968,92.79714034031554,4,schools Ambicapatty,silchar,driving,results_driving_schools_Ambicapatty_Silchar.json,,,,,,,,
Car Driving Centre,,088764 46483,,"QQRV+R6 Birbal Bazar, Silchar, Assam",photon.komoot.io,24.7829398,92.7964369,8,schools Ambicapatty,silchar,driving,results_driving_schools_Ambicapatty_Silchar.json,,,,,,,,
Drivercify - A Driving School by Darshana Sengupta,,088110 78254,,"4QCR+8H Guwahati, Assam",photon.komoot.io,26.1227379,91.7975082,3,schools Beltola,guwahati,driving,results_driving_schools_Beltola_Guwahati.json,,,,,,,,
"Professional Driving School _""Lalmati""",,088128 28686,,"4Q7M+99 Guwahati, Assam",photon.komoot.io,26.11539739831712,91.7816979812592,5,schools Beltola,guwahati,driving,results_driving_schools_Beltola_Guwahati.json,,,,,,,,
M/S DEVISHAKTI MOTOR DRIVING SCHOOL,,098640 27919,,"4RH4+VV Guwahati, Assam",photon.komoot.io,26.1226732,91.80584027689255,8,schools Beltola,guwahati,driving,results_driving_schools_Beltola_Guwahati.json,,,,,,,,
Himalaya Driving School Nagaon,,,,"8MC2+FV Niz Hatichung, Assam",photon.komoot.io,26.3166639,92.5785456,3,schools Bordowa,nagaon,driving,results_driving_schools_Bordowa_Nagaon.json,,,,,,,,
"Sriguru Motor Driving School, Dimoruguri Nagaon .Assam",,094018 75060,,"8PW9+99 Dimoruguri, Assam",photon.komoot.io,26.172266468232824,91.72626999285433,4,schools Bordowa,nagaon,driving,results_driving_schools_Bordowa_Nagaon.json,,,,,,,,
Right Driving School,,,,"5QJG+R8 Guwahati, Assam",photon.komoot.io,26.1841165,91.7740906,2,schools Chandmari,guwahati,driving,results_driving_schools_Chandmari_Guwahati.json,,,,,,,,
"Maruti Suzuki Driving School (Poddar Car World, Guwahati, Rajgarh)",,070860 29333,pcwmaruti.com,"5QCC+PH Guwahati, Assam",photon.komoot.io,26.176763765226863,91.77348188119409,5,schools Chandmari,guwahati,driving,results_driving_schools_Chandmari_Guwahati.json,,,,,,,,
RI Driving School,,084538 28059,ridrivingschool.com,"5QMM+G7 Guwahati, Assam",photon.komoot.io,26.1908219,91.7992351,7,schools Chandmari,guwahati,driving,results_driving_schools_Chandmari_Guwahati.json,,,,,,,,
Bastab Driving School,,099543 74559,,"68XF+6M Morigaon, Assam",,26.248606,92.3387945,5,schools Dhing,nagaon,driving,results_driving_schools_Dhing_Nagaon.json,,,,,,,"Morigaon DC office, 1st building, SH3, Kamalabari, Marigaon, Assam, 782105, India",222258477.0
