name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
BS 1 Fit Gym,,070023 98926,,"RQ9W+QQ Silchar, Assam",24.829588,92.797148,2,centers Ambicapatty,silchar,fitness,results_fitness_centers_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
FAST FITNESS GYM,,088767 06947,,"RQ8W+Q2 Silchar, Assam",24.829588,92.797148,5,centers Ambicapatty,silchar,fitness,results_fitness_centers_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Fitness Zone,,070022 03906,,"9P26+6J Nagaon, Assam",26.116807719115467,92.09254211196163,1,centers Bordowa,nagaon,fitness,results_fitness_centers_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Dream Gym Fauzdaripatty,,086386 41213,,"8MQP+G8 Nagaon, Assam",26.3482238,92.6858215,4,centers Bordowa,nagaon,fitness,results_fitness_centers_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
D sky gym,,,,"9M3V+HM Nagaon, Assam",26.360184,92.690182,6,centers Bordowa,nagaon,fitness,results_fitness_centers_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
The Iron Kingdom,,097062 42246,,"RQPJ+8C Silchar, Assam",24.82144754720087,92.7986538404862,3,centers Dolu Lake surroundings,silchar,fitness,results_fitness_centers_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Jubaraj Iron Paradise,,096782 88159,,"RRG2+QJ Silchar, Assam",24.8283093,92.7873196,4,centers Dolu Lake surroundings,silchar,fitness,results_fitness_centers_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
YOUR GYM,,070025 60254,,"8MXH+QV Nagaon, Assam",26.3514459,92.6750092,2,centers Haibargaon,nagaon,fitness,results_fitness_centers_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
GALAXY BODY GYM,,070028 95847,ikhlas-12.github.io,"8MXF+G9 Nagaon, Assam",26.3514459,92.6750092,4,centers Haibargaon,nagaon,fitness,results_fitness_centers_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Fitness Club,,097064 19430,,"78MF+VF Naharkatia, Assam",27.286295,95.3258308,4,centers Naharkatia,dibrugarh,fitness,results_fitness_centers_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
STRIKE ZONE MMA and Fitness Ambari - fitness center and fitness gym in Guwahati,,091015 26879,,"5QP3+JX Guwahati, Assam",26.1863315,91.7544604,3,centers Uzan Bazaar,guwahati,fitness,results_fitness_centers_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Unit 6 Fitness Gym,,091014 77629,,"5QFG+XQ Guwahati, Assam",26.1738912,91.7790755,1,centers Zoo Road,guwahati,fitness,results_fitness_centers_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
B N SINGH PETROL SERVICE STATION,,098642 33237,iocl.com,"9838+9C Duliajan, Assam",27.35385360519065,95.32050783611167,1,stations Duliajan,dibrugarh,fuel,results_fuel_stations_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
NRL Petrol Depot,,062001 45144,,"9885+F8 Duliajan, Assam",27.3603892,95.3227582,2,stations Duliajan,dibrugarh,fuel,results_fuel_stations_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
LPG FILLING PLANT,,,,"9835+M8 Duliajan, Assam",27.3603892,95.3227582,8,stations Duliajan,dibrugarh,fuel,results_fuel_stations_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
B SANGCHEMA FILLING STATION,,084868 13161,,"RRP3+H4 Silchar, Assam",24.8127756,92.8613714,8,stations Gandhibag Park area,silchar,fuel,results_fuel_stations_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
"Bharat Petroleum, Petrol Pump -Nes Nagaon Astc",,,,"9M3P+PF Nagaon, Assam",26.3482238,92.6858215,7,stations Haibargaon,nagaon,fuel,results_fuel_stations_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
"Bharat Petroleum, Petrol Pump -Joy Fuel Station",,098546 06350,,"9M54+H3 Simaluguri, Assam",26.9202285,94.7556049,1,stations Kaliabor,nagaon,fuel,results_fuel_stations_Kaliabor_Nagaon.json,,,,,,,"Simaluguri, Nazira, Sivasagar, Assam, 785686, India",222658616.0,
IndianOil,,094350 60613,locator.iocl.com,"8MJ6+H3 Nagaon, Assam",26.3245485,92.6566756,8,stations Kaliabor,nagaon,fuel,results_fuel_stations_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
"Bharat Petroleum ola hypercharger, Petrol Pump -Nes Zoo Road",,,,"5Q5J+JM Guwahati, Assam",26.161841609366785,91.77907576965146,1,stations Zoo Road,guwahati,fuel,results_fuel_stations_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Shishu Griha Park,,,,"5QP4+2P Guwahati, Assam",26.1879874,91.7544483,4,Chandmari,guwahati,gardens,results_gardens_Chandmari_Guwahati.json,,,,,,,"Lamb Road, Islumpur, Ambari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",226082357.0,
Botanical Garden Guwahati,,,,"5PHQ+Q5 Guwahati, Assam",26.1823701,91.7501234,3,Uzan Bazaar,guwahati,gardens,results_gardens_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Sati Radhika Shanti Udyan,,,,"5QW4+69 Guwahati, Assam",26.19187435,91.7556458,6,Uzan Bazaar,guwahati,gardens,results_gardens_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Assam State Zoo cum Botanical Garden,,096789 80344,assamstatezoo.in,"5Q7J+CH Guwahati, Assam",26.184757069821995,91.75678388165696,1,Zoo Road,guwahati,gardens,results_gardens_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Assam State Zoo,,,,5Q7J+9R8,26.1511421,91.8098848,6,Zoo Road,guwahati,gardens,results_gardens_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Office of the Silchar Municipal Corporation,,,,RRJ3+679,24.8283093,92.7873196,3,offices Ambicapatty,silchar,government,results_government_offices_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Development Authority,,075769 37343,tcp.assam.gov.in,RQHW+733,24.8283093,92.7873196,7,offices Ambicapatty,silchar,government,results_government_offices_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Silchar settlement office,,,,RQHW+733,24.8283093,92.7873196,8,offices Ambicapatty,silchar,government,results_government_offices_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Nagaon,,,,"8MR8+GW Khutikatia, Assam",26.3507875,92.68461767315618,7,offices Bordowa,nagaon,government,results_government_offices_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
"Office of the Co-District Commissioner, Duliajan",,,,"9838+R6 Duliajan, Assam",27.35575915,95.31585984692023,1,offices Duliajan,dibrugarh,government,results_government_offices_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
"O/o the Range Superintendent of CGST & CX, Duliajan CGST & CX Range, Duliajan, Assam",,,,"9839+X9 Duliajan, Assam",27.35385360519065,95.32050783611167,7,offices Duliajan,dibrugarh,government,results_government_offices_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
District Fishery Office,,,,RQGW+JH7,24.8270921,92.798397,6,offices Gandhibag Park area,silchar,government,results_government_offices_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Circle Office,,,,"HW2P+J4 Kuwaritol, Assam",26.548946252473524,92.9297056358997,2,offices Kaliabor,nagaon,government,results_government_offices_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Cachar Treasury Office,,,,RRH3+MFF,24.8283093,92.7873196,7,offices Khaspur,silchar,government,results_government_offices_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
"Office of The Assistant Executive Engineer (Agri) Raha, Nagaon",,,,"6GJF+GF Raha Gaon, Assam",26.2287463,92.5085828,1,offices Raha,nagaon,government,results_government_offices_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Raha Circle Office,,,,"6GH9+8Q Roha, Assam",26.2006913,92.51459232718932,2,offices Raha,nagaon,government,results_government_offices_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
"Raha, Barhampur Water Resources Sub-District, Raha, Nagaon, Assam",,,,6GF8+WWW,26.220192769420628,92.52105943088428,3,offices Raha,nagaon,government,results_government_offices_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Office of the Raha Town Committee,,,,6GHC+C4P,26.220192769420628,92.52105943088428,6,offices Raha,nagaon,government,results_government_offices_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Treasury Office Nagaon,,,,8MXJ+HVW,26.3510707,92.6878774,7,offices Rupohihat,nagaon,government,results_government_offices_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Regional Drugs Testing Laboratory,,0361 233 8555,cdsco.gov.in,"4RJ5+XW Guwahati, Assam",26.1407074,91.8113148,6,offices Six Mile,guwahati,government,results_government_offices_Six_Mile_Guwahati.json,,,,,,,"Zero Gear, Chachal, Six Mile, Oppt' H.P. Petrol Pump, VIP Road, Jaya Nagar, Six Mile, Guwahati, Dispur, Kamrup Metropolitan, Assam, 781022, India",224493166.0,
Tarapur Post Office,,245762,,RQHQ+PMX,24.819358,92.795703,6,offices Tarapur,silchar,government,results_government_offices_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Circuit House,,,,RQHW+7JH,24.8270921,92.798397,7,offices Tarapur,silchar,government,results_government_offices_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
PWD Rural Roads ( S.E office),,,apwd.in,RRJ2+2H2,24.8283093,92.7873196,8,offices Tarapur,silchar,government,results_government_offices_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Gmc Office Uzanbazar,,,gmc.assam.gov.in,"5QR4+R8 Guwahati, Assam",26.1685948,91.7476221,1,offices Uzan Bazaar,guwahati,government,results_government_offices_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Office of the Principal State Bal Bhawan,,,,"5QR2+XP Guwahati, Assam",26.19187435,91.7556458,3,offices Uzan Bazaar,guwahati,government,results_government_offices_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Office of the Regional Pay & Accounts Officer,,,,"5QGF+7F Guwahati, Assam",26.1767638,91.7734819,1,offices Zoo Road,guwahati,government,results_government_offices_Zoo_Road_Guwahati.json,,,,,,,"Rajgarh Road, Zoo Rd Tiniali, Dispur, Kamrup Metropolitan, Assam, 781003, India",223098610.0,
Assam Industrial Development Corporation Limited AIDC,,0361 220 1215,,"5Q9H+WM Guwahati, Assam",26.1651483,91.7795834,6,offices Zoo Road,guwahati,government,results_government_offices_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Vishal Mega Mart,,072178 88074,stores.vishalmegamart.com,"RRG2+38 Silchar, Assam",24.8260237,92.800359,6,stores Ambicapatty,silchar,grocery,results_grocery_stores_Ambicapatty_Silchar.json,,,,,,,"Central Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222741821.0,
DELHI BAZAAR,,060018 74870,facebook.com,"VHC6+3M Badarpur, Assam",24.8695991,92.5570273,1,stores Badarpur,silchar,grocery,results_grocery_stores_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
FOOD MART BADARPUR,,070026 61914,,"VHC5+2J Badarpur, Assam",26.1804599,91.7489366,5,stores Badarpur,silchar,grocery,results_grocery_stores_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Junai Store,,,,"FF68+77 Dhing, Assam",26.4674,92.5418691,1,stores Dhing,nagaon,grocery,results_grocery_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Subhas Sutradhar,,091014 60238,,"FF4J+X8 Nagaon, Assam",26.4582273,92.4819173,2,stores Dhing,nagaon,grocery,results_grocery_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Rk Store,,091014 47645,,"FF5M+74 Nagaon, Assam",26.4582273,92.4819173,4,stores Dhing,nagaon,grocery,results_grocery_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Lakshman Store,,,,RRP2+6X8,24.819358,92.795703,6,stores Dolu Lake surroundings,silchar,grocery,results_grocery_stores_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Egg Shop 96,,099544 86218,,"982C+FV Duliajan, Assam",27.355045,95.32185219840927,3,stores Duliajan,dibrugarh,grocery,results_grocery_stores_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Janiganj Bazar,,086381 10412,,RRF2+VQM,24.8283093,92.7873196,3,stores Janiganj Bazaar,silchar,grocery,results_grocery_stores_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Durga Store,,086384 61759,,"5M75+97 Nagaon, Assam",26.09395215,92.65851040820516,2,stores Kampur,nagaon,grocery,results_grocery_stores_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Emamul Stor,,088225 39063,,"4J9W+V6 Satlunga, Assam",26.1600411,92.6577258,5,stores Kampur,nagaon,grocery,results_grocery_stores_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
BAILUNG STORE,,087539 89643,,"78QG+X5 Naharkatia, Assam",27.286295,95.3258308,2,stores Naharkatia,dibrugarh,grocery,results_grocery_stores_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Konwar Store,,097068 90583,,"78HV+XW Naharkatia, Assam",27.490148320336655,95.36194160351796,4,stores Naharkatia,dibrugarh,grocery,results_grocery_stores_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Grocery Shop,,087230 36545,,"78QM+8R Naharkatia, Assam",27.360620114671963,95.31287843810912,5,stores Naharkatia,dibrugarh,grocery,results_grocery_stores_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
S. Store,,088224 12520,,"5QP3+JX Guwahati, Assam",26.1879874,91.7544483,5,stores Pan Bazaar,guwahati,grocery,results_grocery_stores_Pan_Bazaar_Guwahati.json,,,,,,,"Lamb Road, Islumpur, Ambari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",226082357.0,
Banik Enterprise,,,,"6GM9+54 Raha Gaon, Assam",26.2330757,92.5179234,3,stores Raha,nagaon,grocery,results_grocery_stores_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Subham Store,,076388 89062,,"6GH9+7Q Roha, Assam",26.21931248983641,92.51308836165546,6,stores Raha,nagaon,grocery,results_grocery_stores_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
R D Mart,,,,"9M8W+7G Nagaon, Assam",26.11137225,91.58307280213832,5,stores Rupohihat,nagaon,grocery,results_grocery_stores_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
K Brother's Grocery Shop,,099546 23727,,"CR8V+92 Samaguri, Assam",26.4189384,92.8446824,1,stores Samaguri,nagaon,grocery,results_grocery_stores_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0,
Gupta store,,060015 15838,,"CR8V+Q7 Samaguri, Assam",26.4189384,92.8446824,2,stores Samaguri,nagaon,grocery,results_grocery_stores_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Grocery Store,,078968 23966,,"9VX3+JG Amguri, Assam",26.467417454355623,92.79141849109216,5,stores Samaguri,nagaon,grocery,results_grocery_stores_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Choudhury Store,,091010 58576,,"5QF7+XJ Guwahati, Assam",26.1744001,91.767594,4,stores Ulubari,guwahati,grocery,results_grocery_stores_Ulubari_Guwahati.json,,,,,,,"South Sarania Road, Gandh Basti, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224194585.0,
D'freshco,,098540 00950,,5QFH+W4Q,26.174612279605387,91.77830177282992,2,stores Zoo Road,guwahati,grocery,results_grocery_stores_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
The Urban Grocers,,099575 76897,,"5QFC+QX Guwahati, Assam",26.1767638,91.7734819,4,stores Zoo Road,guwahati,grocery,results_grocery_stores_Zoo_Road_Guwahati.json,,,,,,,"Rajgarh Road, Zoo Rd Tiniali, Dispur, Kamrup Metropolitan, Assam, 781003, India",224300882.0,
Delight Guest House,,097691 12406,,"9M2Q+JG Nagaon, Assam",26.3510707,92.6878774,4,houses Bordowa,nagaon,guest,results_guest_houses_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
SPOT ON Dream Lodge,,0124 620 1318,oyorooms.com,"9M52+C8 Nagaon, Assam",26.1221319,91.8062693,5,houses Dhing,nagaon,guest,results_guest_houses_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
JCS Guest House,,0374 280 0746,,"984V+G9 Duliajan, Assam",27.34212777992401,95.32218647601884,2,houses Duliajan,dibrugarh,guest,results_guest_houses_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Oil Guest House,,,,"9849+QQ Duliajan Oil Town, Duliajan, Assam",27.3559134,95.3192307,4,houses Duliajan,dibrugarh,guest,results_guest_houses_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
BIVA LODGE,,080112 79832,,"RQHQ+PH Silchar, Assam",24.819358,92.795703,5,houses Gandhibag Park area,silchar,guest,results_guest_houses_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
OYO Hotel Blue Bird Annexe,,0124 620 1318,oyorooms.com,"9M3J+37 Nagaon, Assam",26.3514459,92.6750092,7,houses Haibargaon,nagaon,guest,results_guest_houses_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
NESEA Rest House,,,,RRM2+PJ9,24.833918976147555,92.80075052422816,3,houses Khaspur,silchar,guest,results_guest_houses_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Choudhury Guest House,,,,"QQJV+97 Silchar, Assam",24.7751968,92.79714034031554,8,houses Khaspur,silchar,guest,results_guest_houses_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Sundarban Guest House,,075760 29884,,"5QH3+M4 Guwahati, Assam",26.1787977,91.7433116,7,houses Pan Bazaar,guwahati,guest,results_guest_houses_Pan_Bazaar_Guwahati.json,,,,,,,"A T Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224379175.0,
Bhara Ghar ( Rented House),,,instagram.com,"6GH8+73 Garmari, Assam",26.2587936,92.2321557,5,houses Raha,nagaon,guest,results_guest_houses_Raha_Nagaon.json,,,,,,,"Garmari Hospital, Mayong, Marigaon, Assam, 782105, India",223463856.0,
Gourango Ghosh House,,,,"QQRW+2P Silchar, Assam",24.7900403,92.7933525,8,houses Srikona Bara Bazaar,silchar,guest,results_guest_houses_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Joytika Lodge,,094350 74194,,"RQHV+8G Silchar, Assam",24.8263191,92.7960335,5,houses Tarapur,silchar,guest,results_guest_houses_Tarapur_Silchar.json,,,,,,,"Park Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223894600.0,
Lisa Guest House,,088229 26092,,"5Q87+W3 Guwahati, Assam",26.1676007,91.7596563,4,houses Ulubari,guwahati,guest,results_guest_houses_Ulubari_Guwahati.json,,,,,,,"ASEB Road, Rehabari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223987439.0,
Grassroot Residency,,060033 15825,facebook.com,"5QCG+CX Guwahati, Assam",26.17111395045938,91.77683209115786,2,houses Zoo Road,guwahati,guest,results_guest_houses_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Gurudwara Gopinath Nagar,,,,5P8X+WM4,26.1734102,91.7595108,7,Badarpur,silchar,gurudwaras,results_gurudwaras_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
GURUDWARA GURU NANAK DARBAR,,096786 32612,,"5QJ4+GP Guwahati, Assam",26.1815474,91.7619396,2,Uzan Bazaar,guwahati,gurudwaras,results_gurudwaras_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Sikh Temple,,,,5PJR+M7W,26.1817549,91.7406799,4,Uzan Bazaar,guwahati,gurudwaras,results_gurudwaras_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
"Gurudwara Guru Singh Sabha, Birubari",,0186 224 5612,,5Q74+G5C,26.175003,91.7576927,7,Uzan Bazaar,guwahati,gurudwaras,results_gurudwaras_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Johirul hot,,,,"5Q4H+3G Guwahati, Assam",26.1652848,91.7794293,8,Zoo Road,guwahati,gurudwaras,results_gurudwaras_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
HiFi The RAW GYM,,,instagram.com,"88MF+C6 Duliajan, Assam",27.3467258,95.3177047,6,Duliajan,dibrugarh,gyms,results_gyms_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
POWER FACTORY,,070026 69710,,"8MWW+6H Nagaon, Assam",26.3542443,92.6970396,6,Kaliabor,nagaon,gyms,results_gyms_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Malegarh Tila,,,,"R7Q4+P9 Latu, Assam",4.823843,100.7430344,4,sites Badarpur,silchar,historical,results_historical_sites_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Majarati Chariali,,,,9M6P+XXR,26.3386126,92.6664406,2,sites Dhing,nagaon,historical,results_historical_sites_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Lake Viewpoint 1,,,,QQ5V+CP9,24.7751968,92.79714034031554,4,sites Dolu Lake surroundings,silchar,historical,results_historical_sites_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Lake Viewpoint 4,,,,QQ5V+CP9,24.7751968,92.79714034031554,5,sites Dolu Lake surroundings,silchar,historical,results_historical_sites_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Lake Viewpoint 3,,,,QQ4R+8P2,24.7751968,92.79714034031554,6,sites Dolu Lake surroundings,silchar,historical,results_historical_sites_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Bhasa Shahid Samadhi,,,,RQGX+V7Q,24.8270921,92.798397,2,sites Gandhibag Park area,silchar,historical,results_historical_sites_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Motiram Bora Statue,,,,8MXM+6J2,26.3514459,92.6750092,1,sites Kaliabor,nagaon,historical,results_historical_sites_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Hatimura Picnic Spot,,,,"JX5W+X3 Sawguri, Assam",26.49716,92.9480618,3,sites Kaliabor,nagaon,historical,results_historical_sites_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
OLD DC BUNGLOW,,,,5PQV+H2W,26.1823701,91.7501234,3,sites Uzan Bazaar,guwahati,historical,results_historical_sites_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Northbrook Gate,,,,5PPR+W6V,26.1799322,91.7362163,4,sites Uzan Bazaar,guwahati,historical,results_historical_sites_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Sri Sri Ugratara Devalaya,,,,"5QQ3+P9 Guwahati, Assam",26.19187435,91.7556458,6,sites Uzan Bazaar,guwahati,historical,results_historical_sites_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Solace Stay,,,bluepillow.com,,26.1805978,91.753943,1,Beltola,guwahati,homestay,results_homestay_Beltola_Guwahati.json,,,,,,,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",223177442.0,
Easy Homestay,,,bluepillow.com,,26.1805978,91.753943,2,Beltola,guwahati,homestay,results_homestay_Beltola_Guwahati.json,,,,,,,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",223177442.0,
Cozy Homestay (AC extra chargeable),,,bluepillow.com,,26.1805978,91.753943,3,Beltola,guwahati,homestay,results_homestay_Beltola_Guwahati.json,,,,,,,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",223177442.0,
Three Little Birds Homestay,,,bluepillow.com,,26.1805978,91.753943,4,Beltola,guwahati,homestay,results_homestay_Beltola_Guwahati.json,,,,,,,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",223177442.0,
Riverside Homestay,,,bluepillow.com,,26.1805978,91.753943,5,Beltola,guwahati,homestay,results_homestay_Beltola_Guwahati.json,,,,,,,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",223177442.0,
